o,d,weight,o-point,d-point
2,98,36,POINT (1659626.8012404467 2464242.803777061),POINT (1655315.7534346976 2462062.5328618693)
2,99,265,POINT (1659626.8012404467 2464242.803777061),POINT (1662318.7175154695 2464231.772386572)
2,100,222,POINT (1659626.8012404467 2464242.803777061),POINT (1658705.4669808093 2453254.7457209425)
2,104,82,POINT (1659626.8012404467 2464242.803777061),POINT (1659436.042688766 2459115.3518548245)
2,105,213,POINT (1659626.8012404467 2464242.803777061),POINT (1657658.0717100643 2466447.593890173)
2,106,365,POINT (1659626.8012404467 2464242.803777061),POINT (1656578.2823933482 2464987.2178923343)
2,107,342,POINT (1659626.8012404467 2464242.803777061),POINT (1658880.2485855226 2451054.286208623)
2,109,78,POINT (1659626.8012404467 2464242.803777061),POINT (1655672.8720236626 2461328.6231408794)
2,112,36,POINT (1659626.8012404467 2464242.803777061),POINT (1658522.8459171155 2451789.1385785076)
2,114,50,POINT (1659626.8012404467 2464242.803777061),POINT (1662843.1571609215 2457634.9882492125)
2,117,231,POINT (1659626.8012404467 2464242.803777061),POINT (1654967.2014945885 2466457.833725207)
2,120,73,POINT (1659626.8012404467 2464242.803777061),POINT (1659261.41288711 2461314.176278822)
2,121,296,POINT (1659626.8012404467 2464242.803777061),POINT (1664638.3946025404 2457627.0151904216)
2,122,79,POINT (1659626.8012404467 2464242.803777061),POINT (1654784.3928201438 2464994.075279517)
2,125,220,POINT (1659626.8012404467 2464242.803777061),POINT (1662128.231170808 2459103.8993767397)
2,126,279,POINT (1659626.8012404467 2464242.803777061),POINT (1660682.9363822544 2454712.3656211905)
2,127,159,POINT (1659626.8012404467 2464242.803777061),POINT (1657292.5681206686 2463519.686624593)
2,128,309,POINT (1659626.8012404467 2464242.803777061),POINT (1659960.3023152847 2452516.0471433084)
2,132,191,POINT (1659626.8012404467 2464242.803777061),POINT (1664995.9724010811 2456892.377854039)
2,133,329,POINT (1659626.8012404467 2464242.803777061),POINT (1655124.6488328124 2456934.7318678335)
2,137,28,POINT (1659626.8012404467 2464242.803777061),POINT (1655864.099512502 2466454.4590000184)
2,138,18,POINT (1659626.8012404467 2464242.803777061),POINT (1658713.399655639 2456919.8675194327)
2,139,128,POINT (1659626.8012404467 2464242.803777061),POINT (1655490.1217823955 2459864.174869963)
2,140,171,POINT (1659626.8012404467 2464242.803777061),POINT (1663550.6729945105 2452499.845342531)
2,143,165,POINT (1659626.8012404467 2464242.803777061),POINT (1655132.989873493 2460598.1930824323)
2,144,296,POINT (1659626.8012404467 2464242.803777061),POINT (1663193.0929509592 2453234.7718662852)
2,145,254,POINT (1659626.8012404467 2464242.803777061),POINT (1659618.709598134 2460580.047646107)
2,152,31,POINT (1659626.8012404467 2464242.803777061),POINT (1657641.543595553 2459122.7947879345)
2,153,352,POINT (1659626.8012404467 2464242.803777061),POINT (1659086.8448384823 2463512.5288084573)
2,154,99,POINT (1659626.8012404467 2464242.803777061),POINT (1660865.5405292376 2456177.6778649366)
2,155,61,POINT (1659626.8012404467 2464242.803777061),POINT (1662310.845360219 2460568.699116179)
2,159,101,POINT (1659626.8012404467 2464242.803777061),POINT (1656569.9191489704 2461325.069100564)
2,160,292,POINT (1659626.8012404467 2464242.803777061),POINT (1653347.7160475263 2464267.195736542)
2,161,288,POINT (1659626.8012404467 2464242.803777061),POINT (1653704.719396387 2463533.5403265734)
2,162,21,POINT (1659626.8012404467 2464242.803777061),POINT (1663390.946910676 2462029.4912064886)
2,163,198,POINT (1659626.8012404467 2464242.803777061),POINT (1661945.6262268345 2457638.9171975213)
2,165,208,POINT (1659626.8012404467 2464242.803777061),POINT (1663558.1861956846 2456165.7870200397)
2,166,313,POINT (1659626.8012404467 2464242.803777061),POINT (1660166.7658653143 2464973.0408146377)
2,168,291,POINT (1659626.8012404467 2464242.803777061),POINT (1658721.4482376878 2460583.753606368)
2,171,101,POINT (1659626.8012404467 2464242.803777061),POINT (1660698.688202246 2462040.851327951)
2,172,238,POINT (1659626.8012404467 2464242.803777061),POINT (1659253.3849961753 2457650.473740088)
2,175,287,POINT (1659626.8012404467 2464242.803777061),POINT (1666966.7191880175 2454683.8407865274)
2,177,178,POINT (1659626.8012404467 2464242.803777061),POINT (1657475.3152736844 2464983.7314137076)
2,178,175,POINT (1659626.8012404467 2464242.803777061),POINT (1658697.649964396 2449588.3883214933)
2,179,193,POINT (1659626.8012404467 2464242.803777061),POINT (1653164.8951738689 2462803.2162116403)
2,180,310,POINT (1659626.8012404467 2464242.803777061),POINT (1663383.2326757242 2458365.549245064)
2,183,255,POINT (1659626.8012404467 2464242.803777061),POINT (1661246.7197617888 2466433.40097876)
2,187,54,POINT (1659626.8012404467 2464242.803777061),POINT (1660873.3901306628 2459842.0655291583)
2,188,216,POINT (1659626.8012404467 2464242.803777061),POINT (1659062.8562972285 2452520.001899742)
2,189,44,POINT (1659626.8012404467 2464242.803777061),POINT (1659801.3857481158 2462044.5610874416)
2,190,362,POINT (1659626.8012404467 2464242.803777061),POINT (1655324.242010476 2465724.286058564)
2,191,123,POINT (1659626.8012404467 2464242.803777061),POINT (1662470.4552771682 2451038.098193027)
2,193,68,POINT (1659626.8012404467 2464242.803777061),POINT (1657450.7924677369 2453993.260291947)
2,195,332,POINT (1659626.8012404467 2464242.803777061),POINT (1656395.517797662 2463523.207788486)
2,196,234,POINT (1659626.8012404467 2464242.803777061),POINT (1654061.748449569 2462799.812356256)
2,197,60,POINT (1659626.8012404467 2464242.803777061),POINT (1659785.487432545 2454716.2872940414)
2,198,257,POINT (1659626.8012404467 2464242.803777061),POINT (1661230.77641166 2459107.7552823774)
2,206,262,POINT (1659626.8012404467 2464242.803777061),POINT (1656744.3821234605 2459126.458644443)
2,208,284,POINT (1659626.8012404467 2464242.803777061),POINT (1659968.10918148 2456181.564772103)
2,214,329,POINT (1659626.8012404467 2464242.803777061),POINT (1658530.7469627662 2455454.733369095)
2,216,137,POINT (1659626.8012404467 2464242.803777061),POINT (1655307.3807267118 2458399.544436788)
2,220,251,POINT (1659626.8012404467 2464242.803777061),POINT (1663368.1535643733 2451033.9555668784)
2,225,261,POINT (1659626.8012404467 2464242.803777061),POINT (1662120.5074645393 2455439.1162238186)
2,227,139,POINT (1659626.8012404467 2464242.803777061),POINT (1654244.551946963 2464263.8266923614)
2,231,208,POINT (1659626.8012404467 2464242.803777061),POINT (1663208.3410565308 2460564.8393836333)
2,232,34,POINT (1659626.8012404467 2464242.803777061),POINT (1661763.0305044434 2456173.752605095)
2,233,67,POINT (1659626.8012404467 2464242.803777061),POINT (1659984.0711625577 2463508.8921524067)
2,234,243,POINT (1659626.8012404467 2464242.803777061),POINT (1658538.7637957688 2459119.092525359)
2,235,68,POINT (1659626.8012404467 2464242.803777061),POINT (1661238.6897912147 2462771.196305541)
2,236,243,POINT (1659626.8012404467 2464242.803777061),POINT (1659793.3785258573 2458381.042168261)
2,237,45,POINT (1659626.8012404467 2464242.803777061),POINT (1658015.2264154153 2465713.936414581)
2,238,75,POINT (1659626.8012404467 2464242.803777061),POINT (1659237.6770195896 2450319.361272714)
2,239,356,POINT (1659626.8012404467 2464242.803777061),POINT (1665893.7169083597 2456888.297269174)
2,241,104,POINT (1659626.8012404467 2464242.803777061),POINT (1663033.5113679373 2462763.657443064)
2,243,281,POINT (1659626.8012404467 2464242.803777061),POINT (1652982.0835045492 2461339.054587997)
2,245,330,POINT (1659626.8012404467 2464242.803777061),POINT (1663200.6587958126 2456900.4238973428)
2,247,59,POINT (1659626.8012404467 2464242.803777061),POINT (1651014.4505884089 2463543.52647532)
2,249,338,POINT (1659626.8012404467 2464242.803777061),POINT (1655498.5262123905 2463526.6904588197)
2,251,272,POINT (1659626.8012404467 2464242.803777061),POINT (1658888.097166014 2454720.170646499)
2,253,189,POINT (1659626.8012404467 2464242.803777061),POINT (1661572.8156003258 2451042.2025684584)
2,255,275,POINT (1659626.8012404467 2464242.803777061),POINT (1655141.446662283 2464260.4191442616)
2,257,281,POINT (1659626.8012404467 2464242.803777061),POINT (1656038.4001581655 2464256.9730902943)
2,258,307,POINT (1659626.8012404467 2464242.803777061),POINT (1657990.765618003 2454724.0156804267)
2,260,134,POINT (1659626.8012404467 2464242.803777061),POINT (1658904.141910646 2462048.2323762076)
2,261,173,POINT (1659626.8012404467 2464242.803777061),POINT (1660349.469880249 2466437.0070478376)
2,262,375,POINT (1659626.8012404467 2464242.803777061),POINT (1654601.5934001908 2463530.1346375337)
2,266,311,POINT (1659626.8012404467 2464242.803777061),POINT (1657633.4535639822 2455458.541818732)
2,269,37,POINT (1659626.8012404467 2464242.803777061),POINT (1666791.5198381636 2456884.1783064534)
2,270,138,POINT (1659626.8012404467 2464242.803777061),POINT (1651911.1479552016 2463540.236243488)
2,272,362,POINT (1659626.8012404467 2464242.803777061),POINT (1664098.2863517583 2456896.4200628297)
2,277,210,POINT (1659626.8012404467 2464242.803777061),POINT (1666433.8659059817 2457618.8885700395)
2,281,346,POINT (1659626.8012404467 2464242.803777061),POINT (1652268.1007696895 2462806.581595513)
2,283,262,POINT (1659626.8012404467 2464242.803777061),POINT (1664455.8518409375 2456161.7466911864)
2,284,138,POINT (1659626.8012404467 2464242.803777061),POINT (1659070.7364965314 2456185.413328439)
2,285,333,POINT (1659626.8012404467 2464242.803777061),POINT (1660135.1788322916 2450315.3350703213)
2,287,119,POINT (1659626.8012404467 2464242.803777061),POINT (1655847.2794148256 2459130.084096792)
2,289,254,POINT (1659626.8012404467 2464242.803777061),POINT (1663908.2788184455 2451764.8462831685)
2,290,25,POINT (1659626.8012404467 2464242.803777061),POINT (1662668.282044009 2459834.38834606)
2,291,45,POINT (1659626.8012404467 2464242.803777061),POINT (1661222.9793738052 2455443.0780158597)
2,292,254,POINT (1659626.8012404467 2464242.803777061),POINT (1657832.4833502683 2464249.965456991)
2,293,176,POINT (1659626.8012404467 2464242.803777061),POINT (1658912.3385725063 2465710.4094516)
2,294,11,POINT (1659626.8012404467 2464242.803777061),POINT (1660690.754176871 2458377.2265354255)
2,295,366,POINT (1659626.8012404467 2464242.803777061),POINT (1662136.0713205927 2462767.4461196037)
2,297,338,POINT (1659626.8012404467 2464242.803777061),POINT (1660500.3413996487 2453246.871056325)
2,298,169,POINT (1659626.8012404467 2464242.803777061),POINT (1659976.0320475493 2459845.8464780003)
2,300,251,POINT (1659626.8012404467 2464242.803777061),POINT (1655664.5516759097 2457665.3451608275)
2,301,326,POINT (1659626.8012404467 2464242.803777061),POINT (1652442.263521056 2460608.61915999)
2,303,309,POINT (1659626.8012404467 2464242.803777061),POINT (1657824.2455496532 2460587.421128233)
2,304,341,POINT (1659626.8012404467 2464242.803777061),POINT (1659269.5570450437 2464976.642876767)
2,305,194,POINT (1659626.8012404467 2464242.803777061),POINT (1661048.1538644275 2457642.8077608766)
2,306,373,POINT (1659626.8012404467 2464242.803777061),POINT (1662493.46881893 2462033.316389327)
2,307,360,POINT (1659626.8012404467 2464242.803777061),POINT (1662660.579071721 2456169.7889907383)
2,311,80,POINT (1659626.8012404467 2464242.803777061),POINT (1652807.9042362904 2463536.9075278984)
2,312,151,POINT (1659626.8012404467 2464242.803777061),POINT (1662303.0897686537 2456904.3893593843)
2,315,206,POINT (1659626.8012404467 2464242.803777061),POINT (1654053.2504292019 2459137.2197966864)
2,316,103,POINT (1659626.8012404467 2464242.803777061),POINT (1663565.8158034487 2459830.4921081206)
2,317,139,POINT (1659626.8012404467 2464242.803777061),POINT (1656561.6718655992 2457661.684868133)
2,318,203,POINT (1659626.8012404467 2464242.803777061),POINT (1653339.1134326102 2460605.1822283003)
2,319,82,POINT (1659626.8012404467 2464242.803777061),POINT (1661397.8666290352 2453242.8762872275)
2,320,30,POINT (1659626.8012404467 2464242.803777061),POINT (1665711.2053193129 2455422.885635433)
2,321,82,POINT (1659626.8012404467 2464242.803777061),POINT (1653521.9118158706 2462069.452329916)
2,323,302,POINT (1659626.8012404467 2464242.803777061),POINT (1663740.7466312917 2457631.020914115)
2,332,377,POINT (1659626.8012404467 2464242.803777061),POINT (1657109.830227178 2462055.459549107)
2,333,337,POINT (1659626.8012404467 2464242.803777061),POINT (1655681.308230386 2464990.6658469574)
2,335,378,POINT (1659626.8012404467 2464242.803777061),POINT (1657808.1178620358 2453258.62562017)
2,337,183,POINT (1659626.8012404467 2464242.803777061),POINT (1661421.3535456923 2464235.4880353147)
2,338,289,POINT (1659626.8012404467 2464242.803777061),POINT (1661056.0353274923 2461306.7221280206)
2,339,237,POINT (1659626.8012404467 2464242.803777061),POINT (1662295.4504912612 2453238.843224489)
2,340,145,POINT (1659626.8012404467 2464242.803777061),POINT (1654418.8032109183 2462066.011825512)
2,346,320,POINT (1659626.8012404467 2464242.803777061),POINT (1654236.0222285208 2460601.706869768)
2,347,130,POINT (1659626.8012404467 2464242.803777061),POINT (1657268.1404905948 2452527.7965930174)
2,348,356,POINT (1659626.8012404467 2464242.803777061),POINT (1657458.850839091 2457657.986201712)
2,355,239,POINT (1659626.8012404467 2464242.803777061),POINT (1656910.8275174564 2453262.4672331675)
2,356,96,POINT (1659626.8012404467 2464242.803777061),POINT (1659452.278554183 2466440.5745548396)
2,357,105,POINT (1659626.8012404467 2464242.803777061),POINT (1656204.4627746162 2458395.9207628625)
2,359,158,POINT (1659626.8012404467 2464242.803777061),POINT (1659428.0990875603 2455450.886586648)
2,360,72,POINT (1659626.8012404467 2464242.803777061),POINT (1658006.9567252127 2462051.8651961302)
2,362,190,POINT (1659626.8012404467 2464242.803777061),POINT (1660675.234569206 2451046.26869498)
2,363,283,POINT (1659626.8012404467 2464242.803777061),POINT (1662485.6812871923 2458369.4800756676)
2,364,315,POINT (1659626.8012404467 2464242.803777061),POINT (1661040.388622987 2453977.6572270934)
2,367,16,POINT (1659626.8012404467 2464242.803777061),POINT (1657649.749561368 2462785.8121804916)
2,372,238,POINT (1659626.8012404467 2464242.803777061),POINT (1660317.755557599 2451781.194197096)
2,373,237,POINT (1659626.8012404467 2464242.803777061),POINT (1660516.0295956251 2460576.3032455645)
2,376,202,POINT (1659626.8012404467 2464242.803777061),POINT (1665171.0601406873 2454692.1823867806)
2,381,189,POINT (1659626.8012404467 2464242.803777061),POINT (1662478.0101897833 2454704.4073069287)
2,382,272,POINT (1659626.8012404467 2464242.803777061),POINT (1653513.3931460031 2458406.676628373)
2,385,182,POINT (1659626.8012404467 2464242.803777061),POINT (1657101.6036138115 2458392.258700954)
2,386,286,POINT (1659626.8012404467 2464242.803777061),POINT (1653878.9541661404 2461335.6158826496)
2,387,201,POINT (1659626.8012404467 2464242.803777061),POINT (1661937.9343510042 2453973.6606956436)
2,388,15,POINT (1659626.8012404467 2464242.803777061),POINT (1666251.3585536536 2456153.550951829)
2,390,187,POINT (1659626.8012404467 2464242.803777061),POINT (1666068.8604466259 2454688.030753189)
2,398,234,POINT (1659626.8012404467 2464242.803777061),POINT (1656927.1015693825 2460591.0502135903)
2,399,103,POINT (1659626.8012404467 2464242.803777061),POINT (1652450.9389992873 2464270.5262787812)
2,401,304,POINT (1659626.8012404467 2464242.803777061),POINT (1658348.10342234 2453989.4169811686)
2,403,104,POINT (1659626.8012404467 2464242.803777061),POINT (1654958.6605614892 2462796.3700273978)
2,404,123,POINT (1659626.8012404467 2464242.803777061),POINT (1661032.7393539161 2450311.2706369786)
2,405,90,POINT (1659626.8012404467 2464242.803777061),POINT (1652093.9994590129 2465004.072464375)
2,407,320,POINT (1659626.8012404467 2464242.803777061),POINT (1661778.699564124 2463501.5033349115)
2,408,271,POINT (1659626.8012404467 2464242.803777061),POINT (1656221.1780990376 2465720.8747161366)
2,409,181,POINT (1659626.8012404467 2464242.803777061),POINT (1660333.380239186 2459111.5727744536)
2,410,87,POINT (1659626.8012404467 2464242.803777061),POINT (1658555.1458189916 2466444.1035016505)
2,411,73,POINT (1659626.8012404467 2464242.803777061),POINT (1658364.1896160415 2461317.845671444)
2,412,105,POINT (1659626.8012404467 2464242.803777061),POINT (1659809.5093483622 2465706.843944606)
2,414,202,POINT (1659626.8012404467 2464242.803777061),POINT (1659777.7122191591 2451050.296574424)
2,417,212,POINT (1659626.8012404467 2464242.803777061),POINT (1667149.1995502617 2456149.395537761)
2,423,20,POINT (1659626.8012404467 2464242.803777061),POINT (1664280.8425726332 2458361.580011546)
2,426,325,POINT (1659626.8012404467 2464242.803777061),POINT (1657625.4792180455 2451793.0533817736)
2,427,341,POINT (1659626.8012404467 2464242.803777061),POINT (1651554.2208375433 2464273.818321054)
